TreeID,TreeType,Latitude,Longitude
BT0970010014,光蠟樹,25.100011056042444,121.50816542803393
BT1440051046,水柳,25.1000102216108,121.51627621236396
BT1440051045,水柳,25.100010207807284,121.5162801781689
BT1440051043,水柳,25.100003592295245,121.51620955804218
BT1440051044,水柳,25.099997548092407,121.5162082437675
BT1440051042,水柳,25.099992529622014,121.51614566122502
SL0880061004,菩提樹,25.099987486114323,121.52338184870044
BT1440051041,水柳,25.099985174911463,121.51607989619403
BT1440051040,水柳,25.099977913209838,121.51601333838836
BT0220611124,楓香,25.099977854461535,121.5125149515614
BT1440051039,水柳,25.099970492301896,121.51594063283652
BT1440041062,水柳,25.099961609966392,121.51709138935126
BT1440051038,水柳,25.099961069360106,121.51587247963603
BT0970010015,光蠟樹,25.099960404403234,121.50816670594614
SL0560241044,茄苳,25.09995716490795,121.55007428822483
BT1440041061,水柳,25.099954135676146,121.51703415038455
BT1440051037,水柳,25.09995282139209,121.51580393478723
BT1440041060,水柳,25.099951348956484,121.51697891405917
SL0880091025,樟樹,25.09994512762577,121.52043602703856
BT1440051036,水柳,25.09994502685527,121.51573479696947
BT1440041059,水柳,25.099944873219044,121.5169200929562
BT1440041058,水柳,25.09994064164855,121.51686494971128
SL0880061003,菩提樹,25.099937492653588,121.52340126694283
BT1440041057,水柳,25.09993469303074,121.51681029498704
BT0220611125,楓香,25.099931326184706,121.51252477146751
SL0560280002,榕樹,25.099931299503883,121.55181220451404
BT1440051035,水柳,25.099928955920973,121.51565719700457
BT1440041056,水柳,25.099926119050355,121.5167577113132
BT1440041055,水柳,25.09992288704946,121.51670068849744
BT0970010016,光蠟樹,25.09991913668944,121.50816950982986
BT1440041054,水柳,25.099918574787463,121.51664276882791
BT0970010022,櫸,25.099916577293165,121.50828411269728
BT1440051034,水柳,25.099915670152683,121.51558347544888
BT1440041053,水柳,25.099912627123306,121.51658781668755
BT0220610010,烏心石,25.099909882975066,121.51279951628011
BT1440041052,水柳,25.099907312081722,121.51653266891618
BT1440041051,水柳,25.099903451493752,121.51647465200921
BT1440051033,水柳,25.099903449432315,121.51551501313698
BT1440041050,水柳,25.099896703338,121.51641622639478
BT0220611126,楓香,25.09989609271503,121.51253176318751
SL0880091024,樟樹,25.099895092771703,121.52041588687449
BT1440051032,水柳,25.09989341053403,121.51544219753706
SL0880061002,菩提樹,25.099888401978518,121.52342068901199
BT1440041049,水柳,25.099885465372218,121.5163508416831
SL0560211070,楓香,25.09988288955288,121.54977532790326
BT1440041048,水柳,25.09988261020451,121.51628925973893
SL0560280001,榕樹,25.099881881684425,121.55174872757551
BT1440041047,水柳,25.099878307787854,121.5162284648942
BT1440051031,水柳,25.09987394225934,121.51535496619687
BT1440041046,水柳,25.0998706137327,121.5161564522688
BT0970010017,光蠟樹,25.099868125631765,121.50817029052239
BT1440041045,水柳,25.099864331679193,121.51609376534394
SL0880091023,樟樹,25.099858488248117,121.520401851486
BT1440041044,水柳,25.099856988671558,121.51602462945422
BT1440051030,水柳,25.099855652725296,121.51526625262518
